name,popularity,total_rating,esrb
Harry Potter and the Order of the Phoenix,1.333333333333333,78.1062092437731,4.0
Skylanders: SuperChargers,1.333333333333333,72.51235227347075,4.0
Yu Yu Hakusho: Ghost Files: Dark Tournament,1.333333333333333,87.5,5.0
N3: Ninety-Nine Nights,1.333333333333333,71.0,6.0
Army Men: Air Attack 2,5.333333333333333,81.5004942596662,5.0
Need for Speed: Most Wanted,1.333333333333333,58.0,5.0
Pride FC: Fighting Championships,1.333333333333333,79.9803423718259,6.0
Eternal Ring,1.333333333333333,78.49243651434693,5.0
Spider-Man: Friend or Foe,1.333333333333333,70.0,4.0
Dance Dance Revolution Universe 3,3.333333333333333,,3.0
Harvest Moon: The Tale of Two Towns,2.333333333333333,,3.0
Showdown: Legends of Wrestling,5.666666666666668,,5.0
Capcom Classics Collection Remixed,1.333333333333333,70.0,5.0
Reel Fishing: Angler's Dream,1.333333333333333,79.3853026106291,3.0
Call of Duty: Modern Warfare 3,2.0,75.5,6.0
SimCity 4,5.666666666666668,59.207045053474104,3.0
Sword Art Online: Hollow Fragment,1.333333333333333,35.0,5.0
Star Ocean: Integrity and Faithlessness,5.0,67.8085006454715,5.0
Call of Juarez: The Cartel,3.333333333333333,56.34615384615386,6.0
Full Spectrum Warrior,4.333333333333334,84.51779277481815,6.0
Alvin and the Chipmunks: The Squeakquel,1.333333333333333,,3.0
The Sims 2: Pets,4.0,69.3112189095245,5.0
Dragon Quest Builders,1.333333333333333,80.0,4.0
Mega Man ZX,2.333333333333333,76.0533128419579,3.0
Wanted: Weapons of Fate,1.333333333333333,52.6,6.0
Madagascar Kartz,1.0,85.5,3.0
Guitar Hero: Van Halen,1.333333333333333,74.0,5.0
Shark Tale,1.333333333333333,51.75,3.0
Fist of the North Star: Ken's Rage 2,1.333333333333333,80.0,6.0
Teenage Mutant Ninja Turtles,1.333333333333333,73.1451850801689,3.0
AMF Bowling 2004,1.333333333333333,,3.0
Thief,3.0,72.5,6.0
Scooby-Doo! Night of 100 Frights,2.666666666666667,69.6077127703317,3.0
Just Dance Kids 2,1.666666666666667,83.3333333333333,3.0
Imagine: Makeup Artist,1.333333333333333,,3.0
Grandia II,1.666666666666667,78.9472164106368,5.0
Syphon Filter: Dark Mirror,1.333333333333333,62.316741403019506,6.0
Tom and Jerry Tales,1.333333333333333,82.18207662209271,3.0
Mini Ninjas,1.333333333333333,,4.0
The Bigs 2,1.0,65.93333333333335,3.0
X-Men Legends II: Rise of Apocalypse,1.333333333333333,71.3232845970985,5.0
The Chronicles of Riddick: Assault on Dark Athena,1.333333333333333,60.0,6.0
Need for Speed: Underground 2,1.666666666666667,72.77453535856071,3.0
Soul Sacrifice Delta,1.333333333333333,,1.0
Guardian Heroes,1.333333333333333,85.78676851858141,5.0
Assassin's Creed IV: Black Flag,1.333333333333333,57.0,6.0
MLB Power Pros,1.0,53.3333333333333,3.0
Outlaw Golf,2.0,75.0,6.0
The Amazing Spider-Man 2,1.666666666666667,68.22919926219666,5.0
Dynasty Warriors: Strikeforce,2.0,23.0,5.0
Fisherman's Bait 2: Big Ol' Bass,1.333333333333333,58.84655969709196,3.0
Up,15.33333333333333,,4.0
Ben 10 Alien Force: Vilgax Attacks,1.333333333333333,80.5903938097336,4.0
WinBack: Covert Operations,1.666666666666667,71.0,5.0
Punch-Out!!,1.333333333333333,62.5,3.0
FlatOut: Head On,2.0,62.5,5.0
Kagero : Deception II,1.333333333333333,70.88262520572854,6.0
The Bureau: XCOM Declassified,1.333333333333333,85.64827421842345,6.0
Shin Megami Tensei: Strange Journey,1.666666666666667,70.32417292356325,6.0
Ratchet & Clank Future: Quest for Booty,19.0,40.0,4.0
Atelier Iris 3: Grand Phantasm,2.666666666666667,75.06803455097909,5.0
Need for Speed: The Run,1.666666666666667,,5.0
Imagine: Fashion Designer World Tour,1.333333333333333,90.63174135704624,3.0
Area 51,2.0,,6.0
The Smurfs Dance Party,1.333333333333333,60.0,3.0
Disney Channel All Star Party,1.333333333333333,55.55,3.0
Ace Combat: Joint Assault,3.0,,5.0
Medieval Moves: Deadmund's Quest,2.666666666666667,,3.0
Mega Man X8,5.666666666666668,,3.0
CSI: Deadly Intent,1.333333333333333,86.06601058414101,5.0
Ys: Memories of Celceta,1.333333333333333,69.0,5.0
Top Gear Overdrive,4.0,70.0,3.0
Xena: Warrior Princess: The Talisman of Fate,1.666666666666667,85.01500550313699,5.0
Jeremy McGrath Supercross 2000,1.333333333333333,71.8,3.0
The New Tetris,3.666666666666667,70.0,3.0
Ken Griffey Jr.'s Slugfest,1.666666666666667,,3.0
Supercross 2000,1.333333333333333,57.5,3.0
War Gods,1.333333333333333,72.7,6.0
Bladestorm: The Hundred Years' War,2.666666666666667,68.73080865354605,5.0
World of Tanks,2.333333333333333,81.6214704906213,5.0
Duel Masters: Sempai Legends,1.333333333333333,76.84114936012125,3.0
Marvel Super Hero Squad,2.0,60.0,4.0
Turning Point: Fall of Liberty,4.0,92.5,5.0
Heroes of the Pacific,3.0,,5.0
Dead Rising: Chop Till You Drop,2.0,57.6,6.0
The Lord of the Rings: The Third Age,1.333333333333333,81.734647404002,5.0
Disney Infinity,1.333333333333333,,4.0
Fable: The Journey,1.333333333333333,69.63914700676276,5.0
Sonic Boom: Shattered Crystal,1.333333333333333,,3.0
Just Dance Wii 2,1.333333333333333,,3.0
Madden NFL 08,1.333333333333333,79.32920858787891,3.0
Pirates of the Caribbean,4.333333333333334,,5.0
Operation Flashpoint: Red River,1.333333333333333,54.6791519766813,1.0
One Piece: Pirate Warriors 3,1.333333333333333,72.92064448665195,5.0
MLB Pennant Race,1.333333333333333,60.0,3.0
Transformers: Dark of the Moon,4.333333333333334,76.4432285423553,5.0
