name,popularity,total_rating,esrb
Diabolik Lovers More Blood,1.666666666666667,57.0,
Magna Carta 2,1.333333333333333,NaN,5.0
Red Faction: Guerrilla,4.333333333333334,40.0,
The Italian Job,2.0,NaN,5.0
Crazy Chicken: Star Karts,1.666666666666667,67.5,3.0
Meitantei Conan: Phantom Rhapsody,4.0,61.29834634323135,
Super Dodgeball Brawlers,2.333333333333333,77.6,
Tsuushin Taisen Mahjong: Touryuumon,4.333333333333334,40.0,
M.I.A,2.0,NaN,
RACE On,1.333333333333333,30.0,
K-On! After School Live!,1.333333333333333,NaN,
Metal Gear Solid: The Essential Collection,1.0,72.2424894584024,
Overlord II,1.666666666666667,NaN,5.0
Young Justice: Legacy,2.0,60.0,5.0
3D Baseball,1.333333333333333,65.0,
Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,2.666666666666667,62.0,
First Queen,1.333333333333333,67.5,
Call Of Juarez: Bound In Blood,2.333333333333333,79.05160658588139,6.0
Dream C Club Zero,2.0,61.14285714285715,
Shining Stars Super Starcade,1.333333333333333,NaN,
Tail Concerto,5.666666666666667,52.5,3.0
The Sum of All Fears,1.666666666666667,NaN,5.0
James Pond: Codename Robocod,5.0,73.10627465644164,
Startling Odyssey II,1.333333333333333,NaN,
Attack of the Labyrinth +,22.0,NaN,
JoJo's Bizarre Adventure: Eyes of Heaven,1.333333333333333,79.0,
Anglers Club: Ultimate Bass Fishing 3D,4.666666666666666,73.1451850801689,3.0
Utawarerumono,1.333333333333333,82.9560767883779,
Gaia Saver: Hero Saidai no Sakusen,1.333333333333333,NaN,
Everblue 2,1.666666666666667,54.375,
Emma at the Farm,1.333333333333333,64.0,3.0
NASCAR Heat Evolution,3.666666666666667,37.5,
Higurashi no Naku Koro ni Kizuna: Daisankan Rasen,4.333333333333334,78.30769230769229,
The Sims 2: Glamour Life Stuff,7.333333333333333,NaN,5.0
Safari Adventures: Africa,2.666666666666667,NaN,3.0
Summer Challenge: Athletics Tournament,1.333333333333333,NaN,
Prince of Persia: The Forgotten Sands,5.666666666666667,NaN,5.0
Happy My Sweets,1.333333333333333,67.4,
Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune,1.666666666666667,79.16666666666666,
Clannad,1.333333333333333,70.0,
Maximum Racing: GP Classic Racing,1.333333333333333,70.0,
Trials Fusion,1.333333333333333,NaN,4.0
Rugby League Live 3,1.333333333333333,88.935263047528,
PowerSlave,2.666666666666667,78.3014936343083,6.0
Legend of the Dragon,1.333333333333333,69.3077696375218,3.0
Project Gotham Racing 2,1.333333333333333,NaN,3.0
Ukiyo no Shishi,1.333333333333333,75.0496988644871,
The Binding of Isaac,1.666666666666667,80.0,
CT Special Forces,2.0,NaN,5.0
FIFA World Cup Germany 2006,1.666666666666667,68.2857142857143,3.0
Jewel Master: Cradle of Rome,1.333333333333333,NaN,3.0
Midnight Mysteries: The Edgar Allan Poe Conspiracy,1.333333333333333,64.43154099056105,5.0
Beastly,30.66666666666667,NaN,
Crash Time,1.333333333333333,31.08333333333335,
Earthworm Jim 2,1.333333333333333,NaN,3.0
Garfield: A Tail of Two Kitties,1.0,NaN,3.0
Tamagotchi no Doki Doki Dream Omisecchi,1.333333333333333,74.64705882352939,
Toushin Toshi,7.666666666666667,78.6703823353175,
Suujin Taisen,1.333333333333333,81.60819375081459,
SBK 2011 - FIM Superbike World Championship,9.333333333333334,65.0,
DRIV3R,1.333333333333333,NaN,6.0
Street Supremacy,1.666666666666667,85.0,
Combat Mission: Shock Force,1.666666666666667,NaN,5.0
Rome: Total War - Gold Edition,2.0,80.80307727438836,
House M.D.,1.0,NaN,
Mystery Case Files: Ravenhearst,1.333333333333333,52.5,
Yo-kai Watch Dance: Just Dance Special Edition,1.333333333333333,85.214331115061,
River King: Mystic Valley,2.666666666666667,51.5,
Winning Post World,10.33333333333333,76.875,
Jigapix Wild World,10.33333333333333,50.0,
Best Friends,5.666666666666667,66.08333333333334,
Beyond the Labyrinth,1.666666666666667,83.3246099008183,
Living Legends: Frozen Beauty,1.333333333333333,50.0,
Super Hero Generation,1.333333333333333,NaN,
.hack//Versus,2.333333333333333,50.0,
Skateboard Park Tycoon,1.333333333333333,NaN,
Disney Sports Soccer,2.333333333333333,72.0,3.0
Cooking Mama 5: Bon Appétit!,3.666666666666667,79.3853026106291,3.0
Yume Nikki,2.0,74.8406600327497,
Guitar Hero World Tour,1.0,44.7274818447968,5.0
Nancy Drew: Alibi in Ashes,1.666666666666667,NaN,
The Walking Dead: Season One,1.333333333333333,60.0,6.0
Ultimate Block Party,1.333333333333333,83.43683548260614,3.0
Disney's Hide and Sneak,1.333333333333333,NaN,3.0
Super Robot Taisen OG Saga: Masou Kishin III: Pride of Justice,1.333333333333333,68.75,
Nobunaga no Yabou: Tendou with Power-Up Kit,1.333333333333333,NaN,
Nancy Drew Dossier: Resorting to Danger!,8.333333333333332,NaN,
Arthur and the Invisibles,7.666666666666667,70.0,3.0
Flipper Critters,9.333333333333334,73.3340563991323,
Medarot 9 Kabuto/Kuwagata,1.0,64.5,
Monster Rancher Hop-A-Bout,1.333333333333333,82.60316696524605,
Foto Showdown,1.333333333333333,50.0,3.0
Custom Beat Battle: Draglade 2,4.0,82.5497947729761,
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,1.333333333333333,NaN,
Bikkuriman Daijikai,3.333333333333333,77.78625239682441,
Accel World: Awakening of the Silver Wings,1.666666666666667,67.5,
Elf Bowling 1 & 2,1.333333333333333,67.32240179211885,
Men of War,2.333333333333333,81.6214704906213,6.0
Toy Shop,2.666666666666667,78.90365105025,
Metroid Prime: Federation Force,1.666666666666667,NaN,5.0
GunGriffon Allied Strike,7.0,84.615651353322,5.0
Stacked with Daniel Negreanu,9.666666666666666,60.80910651446895,5.0
Vitamin X Evolution Plus: Super Supplement Boys come back to you,38.0,72.0,
Saru! Get You! SaruSaru Big Mission,1.666666666666667,49.0,
Sonic Boom: Fire & Ice,17.33333333333333,62.5,3.0
The Flintstones: Big Trouble in Bedrock,1.333333333333333,NaN,
Hallowed Legends: Templar,3.0,72.23537930990585,
Captain Morgane and the Golden Turtle,1.333333333333333,58.7763611525585,
Hunter X Hunter: Michikareshi Mono,1.333333333333333,NaN,
Silverlicious,1.666666666666667,NaN,3.0
Majesty 2: The Fantasy Kingdom Sim,3.666666666666667,83.45,4.0
Gakusen Toshi Asterisk: Houka Kenran,1.666666666666667,75.0,
beatmania IIDX 14 GOLD,9.666666666666666,70.0,
PopCap Arcade Vol. 2,1.333333333333333,72.5,3.0
Toriko: Gourmet Survival 2,1.333333333333333,NaN,
Big Ichigeki! Pachi-Slot Daikouryaku 2: Universal Collection,3.666666666666667,NaN,
Vegas Casino,1.333333333333333,NaN,5.0
Monster High: New Ghoul in School,1.333333333333333,67.25,3.0
Madou Monogatari,1.333333333333333,NaN,
Biker Mice From Mars,2.0,79.56070361474491,
Winter Wonderland,1.333333333333333,NaN,
Tork: Prehistoric Punk,1.333333333333333,64.5,3.0
Togainu no Chi,1.333333333333333,NaN,
Tatsu no Ko Fighter,4.333333333333334,88.66136165250211,
Chicken Shoot 2,1.333333333333333,57.5,
Neverwinter Nights,2.666666666666667,77.6603152109801,5.0
East India Company Collection,2.333333333333333,0.0,
Battle vs. Chess,1.333333333333333,69.44703217513305,5.0
The Inner World,4.333333333333334,NaN,3.0
Pachinko Kamen Rider,1.333333333333333,56.8888888888889,
Underground Pool,1.333333333333333,NaN,
Accel World: Awakening of the Silver Wings,1.666666666666667,85.0,
Mahoujin GuruGuru,1.333333333333333,61.66666666666665,
Alter Ego,1.333333333333333,75.0,
Dragon's Dogma Online,1.666666666666667,84.31763029680724,
Rampo,1.333333333333333,83.85422906579541,
River City Super Sports Challenge,1.333333333333333,67.84641771375371,
My Pet Shop,1.0,NaN,3.0
Exstetra,2.0,70.0,
Konami Classics Series Arcade Hits,2.333333333333333,79.0,4.0
Dodge Racing: Charger vs Challenger,3.0,74.0766768603687,
My Best Friend Anna 💖,1.333333333333333,61.5,
Atelier Sophie: The Alchemist of the Mysterious Book,1.333333333333333,72.31688472183835,5.0
SingStar,2.0,67.25,3.0
