name,popularity,total_rating,esrb
FIFA Soccer,9.333333333333334,76.7,
The Legend of Zelda: Phantom Hourglass,25.0,83.99351598137955,3.0
Donkey Kong Country 2: Diddy's Kong Quest,6.0,63.78566160384225,3.0
Tomodachi Life,25.33333333333333,NaN,3.0
Mario & Luigi: Bowser's Inside Story + Bowser Jr's Journey,3.0,78.0306742706633,3.0
Medal of Honor: Rising Sun,2.666666666666667,91.03741516913148,5.0
Kirby's Dream Land,4.666666666666666,89.26153960020021,3.0
Fable III,1.333333333333333,77.20536011663465,6.0
Call of Duty: Advanced Warfare,2.0,88.1719559785908,6.0
Microsoft Flight Simulator X,26.33333333333333,89.16367418821005,
Guitar Hero II,29.33333333333333,84.77960419737235,5.0
Resident Evil 5,2.333333333333333,73.71213217578389,6.0
Grand Theft Auto V,23.0,85.3434415505838,6.0
Grand Theft Auto: Vice City Stories,7.333333333333333,74.6321779545561,6.0
FIFA Soccer,6.0,70.07062369478595,
Super Mario Bros.,5.0,85.1390064406273,3.0
Resident Evil,48.0,84.48612371003989,6.0
Tony Hawk's Pro Skater,2.333333333333333,84.49198700892435,5.0
Super Smash Bros. for Wii U,1.666666666666667,96.5064640759878,4.0
Warzone 2100,2.0,88.90697910647509,5.0
Spyro the Dragon,185.6666666666667,NaN,3.0
Link's Crossbow Training,5.0,80.76268152712231,5.0
Guitar Hero III: Legends of Rock,15.66666666666667,82.5672598816527,5.0
Fallout 3,130.0,92.99717907274444,6.0
Pokémon Mystery Dungeon: Explorers of Darkness,3.0,84.49198700892435,3.0
Uncharted: Drake's Fortune,2.666666666666667,84.3333333333333,5.0
Madden NFL 06,2.0,72.23537930990585,3.0
LEGO Star Wars: The Complete Saga,13.66666666666667,88.82759354576035,4.0
Diddy Kong Racing,3.333333333333333,87.57894197099884,3.0
Monster Hunter Freedom,19.0,76.54274920556426,5.0
Dr. Mario,4.0,97.0536517359568,3.0
God of War III,16.0,73.0930246758255,6.0
StarCraft II: Wings of Liberty,12.66666666666667,69.4,5.0
Assassin's Creed,8.333333333333332,83.74749547534199,6.0
FIFA 15,15.66666666666667,90.21858934013876,
Crash Team Racing,2.0,73.7892833093814,3.0
FIFA 17,4.0,84.5158485894797,
Batman: Arkham City,15.33333333333333,77.86871825903125,5.0
Driver,7.666666666666667,84.08130683040405,5.0
The Simpsons: Hit & Run,24.0,88.60630214394315,5.0
